Wyatt Technology Corp. - CALYPSO ver. 2.3.0.19 Copyright  2018
FILE:  C:\Users\AldrichLab\Desktop\Calypso Data\SKp\October 2019\2019.10.30 Pump1_SKp_0.96mgmL Pump2_CaM_0.9mgmL Pump3_BaseBuffer0.5mMEGTA_redo.dat
SAMPLE ID:   Pump 1: SKp @ 0.096 g/L; Pump 2: wt-CaM @ 0.09 g/L; Pump 3: Base buffer @ 0 g/L; 
DATE:Thu, Oct 31, 2019  12:50 PM
Notes: Notes entered 2019.10.31 at 10:59 a.m.; *; *Pump 1: SKp 0.096 mgmL; *Pump 2: CaM 0.09 mgmL; *Pump 3: Base buffer ONLY; *; *Samples are prepared in same buffer as Pump 3; *; *Base buffer:; *100 mM NaCl; *10 mM HEPES; *0.5 mM EGTA; *pH 7.0; *0.02 micron filtered; *0.02% NaN3


slice   	volume  	t_(sec) 	Det._1  	Det._2  	Det._3  	Det._4  	Det._5  	Det._6  	Det._7  	Det._8  	Det._9  	Det._10 	Det._11 	Det._12 	Det._13 	Det._14 	Det._15 	Det._16 	Det._17 	Det._18 	Aux_1   	Aux_2   	Aux_3   	Aux_4   	Pump_1  	Pump_2  	Pump_3  	Pressure_1	Pressure_2	Pressure_3	Fill%_1 	Fill%_2 	Fill%_3 	Flow_Cell_Temp.	Heated_Line_Temp.	N2_Pressure	Laser_Voltage	Laser_Drive_Current	Laser_Monitor	Forward_Monitor
 54.0000	 54.0000	 55.5813	0.877322	0.0730688	0.0541221	0.0145058	0.00689551	0.0177072	0.0131855	0.0115019	0.0101299	0.00990390	0.00993055	0.00996429	0.0107796	0.0124803	0.0137532	0.0190519	0.00652642	0.0169030	0.0766608	0.0399880	0.00771385	0.00717604	 0.00000	 0.00000	 0.00000	 29.3039	-1.31836E-8	 111.355	 0.00000	 0.00000	 87.8800	 25.0015	-286.000	-0.0540170	 -242241	 145.331	0.999994	0.998000
 55.0000	 55.0000	 56.5914	0.876999	0.0730830	0.0541530	0.0145079	0.00690160	0.0177037	0.0131843	0.0115017	0.0101320	0.00990506	0.00993205	0.00996743	0.0107862	0.0124833	0.0137526	0.0190559	0.00653068	0.0169014	0.0767425	0.0400730	0.00771293	0.00717464	 0.00000	 0.00000	 0.00000	 31.2576	 1.95370	 109.402	 0.00000	 0.00000	 86.2967	 24.9986	-286.000	-0.0538652	 -242250	 145.336	0.999995	0.998028
 56.0000	 56.0000	 57.6015	0.876798	0.0730980	0.0541650	0.0145106	0.00690393	0.0176992	0.0131875	0.0115040	0.0101339	0.00990448	0.00993251	0.00996939	0.0107875	0.0124847	0.0137532	0.0190564	0.00653407	0.0168993	0.0768561	0.0402477	0.00771177	0.00717454	 0.00000	 0.00000	 0.00000	 33.2111	 1.95370	 109.402	 0.00000	 0.00000	 83.1300	 25.0011	-286.000	-0.0534981	 -242239	 145.334	0.999995	0.998016
 57.0000	 57.0000	 58.6116	0.876634	0.0731206	0.0541703	0.0145162	0.00690159	0.0176995	0.0131909	0.0115066	0.0101328	0.00990380	0.00993193	0.00996995	0.0107840	0.0124861	0.0137538	0.0190576	0.00653400	0.0169011	0.0769275	0.0403512	0.00771433	0.00717609	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 107.448	 0.00000	 0.00000	 80.0933	 25.0003	-286.000	-0.0531804	 -242236	 145.336	0.999997	0.997997
 58.0000	 58.0000	 59.6216	0.876204	0.0732072	0.0541878	0.0145188	0.00690313	0.0177129	0.0131958	0.0115088	0.0101340	0.00990762	0.00993440	0.00996948	0.0107855	0.0124879	0.0137536	0.0190649	0.00653099	0.0169076	0.0769231	0.0403475	0.00771694	0.00717614	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 107.448	 0.00000	 0.00000	 78.5467	 24.9984	-286.000	-0.0534259	 -242222	 145.338	0.999996	0.997873
 59.0000	 59.0000	 60.6317	0.875468	0.0733543	0.0542221	0.0145114	0.00690003	0.0177052	0.0131867	0.0115003	0.0101257	0.00990110	0.00992513	0.00996387	0.0107803	0.0124843	0.0137457	0.0190555	0.00652797	0.0169075	0.0768507	0.0402185	0.00771612	0.00717812	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 109.402	 0.00000	 0.00000	 75.3867	 25.0010	-286.000	-0.0535982	 -242238	 145.340	0.999996	0.997708
 60.0000	 60.0000	 61.6418	0.874908	0.0734712	0.0542480	0.0145037	0.00689345	0.0176909	0.0131726	0.0114873	0.0101140	0.00988819	0.00991492	0.00995332	0.0107712	0.0124714	0.0137359	0.0190437	0.00652496	0.0169008	0.0767547	0.0400609	0.00771602	0.00717397	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 109.402	 0.00000	 0.00000	 73.8233	 24.9999	-286.000	-0.0534754	 -242246	 145.342	0.999986	0.997541
 61.0000	 61.0000	 62.6519	0.874560	0.0736353	0.0542972	0.0144974	0.00689293	0.0176849	0.0131652	0.0114775	0.0101065	0.00988053	0.00990983	0.00994539	0.0107630	0.0124575	0.0137255	0.0190342	0.00651745	0.0168934	0.0766666	0.0400050	0.00771496	0.00717112	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 109.402	 0.00000	 0.00000	 70.7500	 24.9997	-286.000	-0.0537360	 -242239	 145.343	0.999993	0.997446
 62.0000	 62.0000	 63.6619	0.873965	0.0738164	0.0543259	0.0144855	0.00689166	0.0176729	0.0131517	0.0114648	0.0100996	0.00987223	0.00989984	0.00993617	0.0107557	0.0124435	0.0137169	0.0190204	0.00651589	0.0168864	0.0766146	0.0400197	0.00771399	0.00717474	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 107.448	 0.00000	 0.00000	 67.6700	 25.0006	-286.000	-0.0539223	 -242244	 145.346	0.999995	0.997352
 63.0000	 63.0000	 64.6720	0.872308	0.0739988	0.0543599	0.0144743	0.00688889	0.0176616	0.0131448	0.0114597	0.0100892	0.00986392	0.00989089	0.00992719	0.0107474	0.0124364	0.0137107	0.0190140	0.00651750	0.0168833	0.0765906	0.0400920	0.00771375	0.00717628	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 107.448	 0.00000	 0.00000	 66.1133	 25.0014	-286.000	-0.0537920	 -242234	 145.350	0.999997	0.997096
 64.0000	 64.0000	 65.6821	0.870102	0.0743016	0.0544296	0.0144677	0.00688981	0.0176590	0.0131476	0.0114602	0.0100850	0.00985803	0.00988556	0.00991977	0.0107419	0.0124335	0.0137088	0.0190126	0.00651719	0.0168922	0.0765972	0.0400865	0.00771332	0.00717382	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 109.402	 0.00000	 0.00000	 63.0033	 25.0005	-286.000	-0.0537468	 -242240	 145.350	0.999988	0.996570
 65.0000	 65.0000	 66.6921	0.868275	0.0746674	0.0545523	0.0144563	0.00689801	0.0176611	0.0131463	0.0114583	0.0100876	0.00985532	0.00988158	0.00991385	0.0107362	0.0124308	0.0137065	0.0190135	0.00652144	0.0169097	0.0766242	0.0400087	0.00771284	0.00717493	 0.00000	 0.00000	 0.00000	 29.3039	 1.95370	 109.402	 0.00000	 0.00000	 59.9933	 25.0026	-286.000	-0.0537769	 -242245	 145.350	0.999994	0.996306
 66.0000	 66.0000	 67.7022	0.867278	0.0750934	0.0546995	0.0144416	0.00690315	0.0176574	0.0131390	0.0114563	0.0100859	0.00985416	0.00988079	0.00991413	0.0107305	0.0124305	0.0137019	0.0190125	0.00652412	0.0169105	0.0766151	0.0400282	0.00771530	0.00718198	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 58.3667	 25.0007	-286.000	-0.0537382	 -242252	 145.353	0.999993	0.996232
 67.0000	 67.0000	 68.7123	0.867130	0.0753614	0.0547552	0.0144307	0.00691031	0.0176573	0.0131396	0.0114543	0.0100884	0.00985293	0.00987990	0.00991665	0.0107338	0.0124295	0.0137041	0.0190151	0.00652349	0.0168994	0.0765911	0.0400967	0.00771419	0.00718517	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 111.355	 0.00000	 0.00000	 55.2567	 25.0027	-286.000	-0.0537285	 -242244	 145.353	0.999992	0.996347
 68.0000	 68.0000	 69.7224	0.867520	0.0754462	0.0547935	0.0144163	0.00691908	0.0176566	0.0131365	0.0114509	0.0100839	0.00984858	0.00987481	0.00991395	0.0107322	0.0124227	0.0137041	0.0190118	0.00651912	0.0168687	0.0765739	0.0401221	0.00771327	0.00718068	 0.00000	 0.00000	 0.00000	 29.3039	-1.31836E-8	 109.402	 0.00000	 0.00000	 52.1000	 25.0009	-286.000	-0.0536186	 -242229	 145.359	0.999992	0.996676
 69.0000	 69.0000	 70.7324	0.867887	0.0754538	0.0548012	0.0143960	0.00691727	0.0176506	0.0131295	0.0114466	0.0100744	0.00984512	0.00987358	0.00991261	0.0107234	0.0124197	0.0136904	0.0189997	0.00651418	0.0168528	0.0765247	0.0401235	0.00771530	0.00717619	 0.00000	 0.00000	 0.00000	 29.3039	-1.31836E-8	 105.494	 0.00000	 0.00000	 50.5433	 25.0005	-286.000	-0.0535971	 -242235	 145.359	0.999994	0.996914
 70.0000	 70.0000	 71.7425	0.867384	0.0753910	0.0547696	0.0143810	0.00691834	0.0176451	0.0131282	0.0114421	0.0100729	0.00984408	0.00987274	0.00990997	0.0107169	0.0124165	0.0136818	0.0189938	0.00651079	0.0168523	0.0764481	0.0400919	0.00771448	0.00717541	 0.00000	 0.00000	 0.00000	 31.2576	-1.31836E-8	 105.494	 0.00000	 0.00000	 47.4633	 25.0013	-286.000	-0.0539384	 -242222	 145.363	0.999995	0.997150
 71.0000	 71.0000	 72.7526	0.866600	0.0752917	0.0547231	0.0143717	0.00691763	0.0176358	0.0131279	0.0114405	0.0100698	0.00984453	0.00986861	0.00990531	0.0107169	0.0124123	0.0136852	0.0189881	0.00650956	0.0168545	0.0763717	0.0399709	0.00771593	0.00717768	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 45.8067	 25.0000	-286.000	-0.0541441	 -242223	 145.366	0.999995	0.997326
 72.0000	 72.0000	 73.7627	0.865582	0.0751889	0.0546700	0.0143640	0.00691418	0.0176302	0.0131246	0.0114360	0.0100667	0.00983774	0.00986715	0.00990565	0.0107156	0.0124091	0.0136896	0.0189836	0.00650586	0.0168601	0.0763185	0.0398479	0.00771491	0.00717836	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 109.402	 0.00000	 0.00000	 42.7100	 25.0020	-286.000	-0.0540396	 -242222	 145.367	0.999995	0.997449
 73.0000	 73.0000	 74.7727	0.864479	0.0750873	0.0546332	0.0143566	0.00691343	0.0176278	0.0131205	0.0114323	0.0100664	0.00983511	0.00986312	0.00990249	0.0107126	0.0124094	0.0136837	0.0189781	0.00650401	0.0168615	0.0762746	0.0398005	0.00771409	0.00717773	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 39.6233	 25.0007	-286.000	-0.0541979	 -242204	 145.360	0.999993	0.997554
 74.0000	 74.0000	 75.7828	0.863231	0.0750242	0.0546069	0.0143459	0.00691683	0.0176225	0.0131185	0.0114317	0.0100664	0.00983361	0.00986267	0.00990258	0.0107126	0.0124140	0.0136831	0.0189741	0.00650469	0.0168620	0.0762126	0.0397863	0.00771419	0.00717368	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 107.448	 0.00000	 0.00000	 38.0700	 25.0002	-286.000	-0.0541161	 -242203	 145.366	0.999995	0.997666
 75.0000	 75.0000	 76.7929	0.861966	0.0749705	0.0545935	0.0143407	0.00692069	0.0176196	0.0131180	0.0114301	0.0100659	0.00983069	0.00986307	0.00990684	0.0107145	0.0124087	0.0136820	0.0189710	0.00650097	0.0168649	0.0761390	0.0398536	0.00771559	0.00716991	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 34.9933	 25.0022	-286.000	-0.0535583	 -242203	 145.369	0.999993	0.997775
 76.0000	 76.0000	 77.8030	0.860951	0.0749130	0.0545820	0.0143406	0.00692000	0.0176147	0.0131145	0.0114310	0.0100631	0.00983454	0.00986040	0.00990351	0.0107162	0.0124051	0.0136795	0.0189668	0.00650028	0.0168657	0.0760689	0.0399151	0.00771747	0.00717397	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 33.3800	 24.9995	-286.000	-0.0531083	 -242208	 145.371	0.999990	0.997856
 77.0000	 77.0000	 78.8130	0.859992	0.0748568	0.0545719	0.0143339	0.00691706	0.0176114	0.0131123	0.0114309	0.0100628	0.00983741	0.00985951	0.00990182	0.0107159	0.0124028	0.0136807	0.0189642	0.00649917	0.0168653	0.0760223	0.0398989	0.00771844	0.00717430	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 109.402	 0.00000	 0.00000	 30.1600	 25.0018	-286.000	-0.0533032	 -242224	 145.371	0.999997	0.997922
 78.0000	 78.0000	 79.8231	0.859202	0.0748045	0.0545583	0.0143314	0.00691785	0.0176115	0.0131133	0.0114291	0.0100644	0.00983492	0.00985974	0.00990169	0.0107194	0.0124002	0.0136779	0.0189635	0.00649712	0.0168678	0.0759793	0.0398706	0.00772201	0.00717358	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 107.448	 0.00000	 0.00000	 27.0400	 25.0014	-286.000	-0.0538889	 -242215	 145.373	0.999994	0.997956
 79.0000	 79.0000	 80.8332	0.858596	0.0747708	0.0545406	0.0143303	0.00692078	0.0176092	0.0131124	0.0114287	0.0100633	0.00982964	0.00985891	0.00990027	0.0107157	0.0123988	0.0136763	0.0189659	0.00649309	0.0168673	0.0759196	0.0397596	0.00772375	0.00717353	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 25.4867	 24.9999	-286.000	-0.0539223	 -242222	 145.376	0.999995	0.998003
 80.0000	 80.0000	 81.8432	0.858005	0.0747475	0.0545329	0.0143232	0.00691866	0.0176083	0.0131103	0.0114321	0.0100607	0.00982546	0.00986027	0.00990100	0.0107109	0.0123981	0.0136750	0.0189621	0.00649160	0.0168624	0.0758515	0.0396224	0.00772336	0.00717247	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 22.4100	 25.0004	-286.000	-0.0536100	 -242226	 145.372	0.999991	0.998038
 81.0000	 81.0000	 82.8533	0.857615	0.0747347	0.0545224	0.0143182	0.00691889	0.0176020	0.0131093	0.0114311	0.0100619	0.00982683	0.00985875	0.00990093	0.0107130	0.0124037	0.0136785	0.0189590	0.00649239	0.0168590	0.0758000	0.0395661	0.00772037	0.00717319	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 109.402	 0.00000	 0.00000	 20.8333	 24.9999	-286.000	-0.0533516	 -242212	 145.378	0.999993	0.998063
 82.0000	 82.0000	 83.8634	0.857251	0.0747278	0.0545131	0.0143153	0.00692098	0.0175992	0.0131098	0.0114280	0.0100641	0.00982829	0.00985431	0.00989951	0.0107100	0.0124012	0.0136775	0.0189597	0.00649099	0.0168562	0.0757544	0.0395384	0.00772196	0.00717541	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 17.5933	 25.0001	-286.000	-0.0528736	 -242210	 145.380	0.999992	0.998097
 83.0000	 83.0000	 84.8735	0.856904	0.0747154	0.0545120	0.0143163	0.00692171	0.0176029	0.0131119	0.0114308	0.0100644	0.00982944	0.00985469	0.00989584	0.0107086	0.0123953	0.0136767	0.0189589	0.00649272	0.0168564	0.0757101	0.0395450	0.00772525	0.00717604	 0.00000	 0.00000	 0.00000	 27.3504	-1.31836E-8	 105.494	 0.00000	 0.00000	 14.2933	 24.9992	-286.000	-0.0525258	 -242209	 145.380	0.999991	0.998121
 84.0000	 84.0000	 85.8835	0.856654	0.0746883	0.0544983	0.0143165	0.00692247	0.0176046	0.0131087	0.0114262	0.0100647	0.00983385	0.00986114	0.00989424	0.0107148	0.0123978	0.0136778	0.0189611	0.00648996	0.0168607	0.0756784	0.0396033	0.00772621	0.00717638	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 12.7367	 24.9998	-286.000	-0.0526841	 -242214	 145.386	0.999995	0.998143
 85.0000	 85.0000	 86.8936	0.856421	0.0746652	0.0544787	0.0143100	0.00691975	0.0176051	0.0131023	0.0114247	0.0100617	0.00983305	0.00986436	0.00989235	0.0107175	0.0123995	0.0136778	0.0189615	0.00649034	0.0168615	0.0756519	0.0396710	0.00772737	0.00717932	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 9.61667	 25.0000	-286.000	-0.0530878	 -242202	 145.384	0.999991	0.998167
 86.0000	 86.0000	 87.9037	0.856352	0.0746547	0.0544666	0.0143136	0.00691565	0.0176015	0.0131056	0.0114276	0.0100584	0.00982828	0.00985986	0.00989444	0.0107198	0.0123974	0.0136771	0.0189610	0.00649201	0.0168592	0.0756085	0.0396902	0.00772848	0.00718092	 0.00000	 0.00000	 0.00000	 25.3967	-1.31836E-8	 107.448	 0.00000	 0.00000	 7.98333	 24.9986	-286.000	-0.0535476	 -242203	 145.381	0.999985	0.998202
 87.0000	 87.0000	 88.9138	0.856328	0.0746298	0.0544538	0.0143208	0.00691623	0.0175998	0.0131110	0.0114242	0.0100576	0.00982673	0.00985653	0.00989758	0.0107202	0.0123998	0.0136743	0.0189616	0.00648806	0.0168604	0.0755522	0.0396693	0.00772573	0.00718164	 0.00000	 0.00000	 0.00000	 27.3504	 1.95370	 107.448	 0.00000	 0.00000	 4.82333	 25.0000	-286.000	-0.0538932	 -242193	 145.386	0.999987	0.998252
 88.0000	 88.0000	 89.9238	0.855432	0.0746016	0.0544452	0.0143096	0.00691720	0.0176012	0.0131092	0.0114238	0.0100566	0.00983071	0.00985541	0.00989624	0.0107148	0.0123979	0.0136760	0.0189568	0.00648949	0.0168607	0.0754984	0.0396273	0.00772312	0.00718280	 0.00000	 0.00000	 0.00000	 27.3504	 3.90720	 107.448	 0.00000	 0.00000	 1.61333	 25.0016	-286.000	-0.0542431	 -242195	 145.386	0.999991	0.998339
 89.0000	 89.0000	 90.9339	0.844331	0.0748515	0.0545764	0.0142718	0.00692774	0.0175962	0.0131031	0.0114259	0.0100578	0.00983290	0.00985939	0.00989641	0.0107121	0.0123947	0.0136780	0.0189461	0.00648847	0.0168269	0.0754706	0.0395930	0.00772355	0.00718227	 0.00000	 0.00000	 0.00000	 27.3504	 3.90720	 107.448	 0.00000	 0.00000	0.0933333	 25.0010	-286.000	-0.0545166	 -242199	 145.390	0.999992	0.998808
 90.0000	 90.0000	 91.9440	0.838535	0.0753341	0.0548177	0.0142524	0.00694113	0.0175904	0.0130966	0.0114267	0.0100600	0.00983300	0.00986305	0.00989667	0.0107093	0.0123961	0.0136761	0.0189400	0.00648655	0.0168100	0.0754671	0.0395896	0.00772288	0.00718121	 0.00000	 0.00000	 0.00000	 7.81441	-1.31836E-8	 17.5823	 0.00000	 0.00000	 0.00000	 25.0007	-286.000	-0.0547244	 -242189	 145.394	0.999990	0.998845
 91.0000	 91.0000	 92.9541	0.838231	0.0754037	0.0548359	0.0142510	0.00693932	0.0175881	0.0130976	0.0114250	0.0100602	0.00983274	0.00986074	0.00989906	0.0107088	0.0123961	0.0136735	0.0189393	0.00648775	0.0168185	0.0754584	0.0395704	0.00772037	0.00717648	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	 1.95351	 0.00000	 0.00000	0.236667	 25.0008	-286.000	-0.0547460	 -242188	 145.393	0.999984	0.998871
 92.0000	 92.0000	 93.9641	0.838188	0.0754438	0.0548532	0.0142477	0.00694230	0.0175905	0.0130984	0.0114232	0.0100612	0.00983009	0.00986167	0.00989729	0.0107106	0.0123963	0.0136747	0.0189405	0.00648889	0.0167979	0.0754679	0.0395832	0.00772191	0.00717136	 0.00000	 0.00000	 0.00000	-3.90720	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 4.33333	 25.0036	-286.000	-0.0548849	 -242185	 145.394	0.999989	0.998889
 93.0000	 93.0000	 94.9742	0.838130	0.0754773	0.0548454	0.0142410	0.00694129	0.0175924	0.0130978	0.0114282	0.0100621	0.00982976	0.00986322	0.00989353	0.0107101	0.0123997	0.0136768	0.0189410	0.00648390	0.0167825	0.0754957	0.0396251	0.00772858	0.00717276	 0.00000	 0.00000	 0.00000	-3.90720	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 8.48000	 25.0010	-286.000	-0.0549818	 -242177	 145.391	0.999986	0.998892
 94.0000	 94.0000	 95.9843	0.838051	0.0754852	0.0548191	0.0142427	0.00694291	0.0175920	0.0131004	0.0114315	0.0100603	0.00982872	0.00986186	0.00989038	0.0107105	0.0124001	0.0136774	0.0189405	0.00648162	0.0167888	0.0755202	0.0396471	0.00772428	0.00717802	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 10.5500	 25.0005	-286.000	-0.0549753	 -242169	 145.399	0.999986	0.998896
 95.0000	 95.0000	 96.9943	0.838059	0.0754942	0.0547886	0.0142437	0.00694556	0.0175943	0.0130989	0.0114281	0.0100579	0.00982953	0.00986225	0.00989039	0.0107094	0.0123973	0.0136744	0.0189407	0.00648655	0.0168046	0.0755341	0.0396588	0.00772293	0.00718048	 0.00000	 0.00000	 0.00000	-3.90720	-1.31836E-8	-1.95370	 0.00000	 0.00000	 14.7233	 24.9997	-286.000	-0.0548020	 -242176	 145.399	0.999990	0.998918
 96.0000	 96.0000	 98.0044	0.838018	0.0755174	0.0547747	0.0142409	0.00694356	0.0175914	0.0130984	0.0114274	0.0100609	0.00983264	0.00985815	0.00989281	0.0107107	0.0123972	0.0136721	0.0189428	0.00648604	0.0168133	0.0755336	0.0396557	0.00772515	0.00718024	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	1.68457E-7	 0.00000	 0.00000	 18.8767	 25.0009	-286.000	-0.0546415	 -242183	 145.399	0.999991	0.998930
 97.0000	 97.0000	 99.0145	0.837892	0.0755392	0.0547724	0.0142408	0.00694166	0.0175891	0.0131014	0.0114280	0.0100623	0.00983214	0.00985901	0.00989552	0.0107149	0.0124003	0.0136728	0.0189453	0.00648352	0.0168167	0.0755255	0.0396500	0.00772259	0.00718063	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	1.68457E-7	 0.00000	 0.00000	 20.9033	 25.0009	-286.000	-0.0545705	 -242183	 145.407	0.999991	0.998947
 98.0000	 98.0000	 100.025	0.837781	0.0755501	0.0547644	0.0142407	0.00693934	0.0175924	0.0130994	0.0114239	0.0100607	0.00983008	0.00986322	0.00989828	0.0107131	0.0124046	0.0136770	0.0189456	0.00648229	0.0168188	0.0755146	0.0396444	0.00772327	0.00717783	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	1.68457E-7	 0.00000	 0.00000	 25.0067	 25.0023	-286.000	-0.0542959	 -242187	 145.402	0.999993	0.998951
 99.0000	 99.0000	 101.035	0.837664	0.0755507	0.0547629	0.0142423	0.00694265	0.0175928	0.0130971	0.0114176	0.0100640	0.00982776	0.00986005	0.00989823	0.0107122	0.0124030	0.0136767	0.0189469	0.00648473	0.0168159	0.0754946	0.0396316	0.00772597	0.00717619	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 27.0733	 25.0011	-286.000	-0.0539567	 -242192	 145.407	0.999992	0.998930
 100.000	 100.000	 102.045	0.837498	0.0755271	0.0547706	0.0142399	0.00694698	0.0175910	0.0130960	0.0114219	0.0100633	0.00982760	0.00985632	0.00989829	0.0107121	0.0123983	0.0136756	0.0189476	0.00648821	0.0168088	0.0754960	0.0396343	0.00772394	0.00718024	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 31.2467	 25.0019	-286.000	-0.0538308	 -242184	 145.401	0.999987	0.998884
 101.000	 101.000	 103.055	0.837386	0.0755123	0.0547785	0.0142376	0.00694625	0.0175910	0.0130954	0.0114232	0.0100615	0.00983097	0.00985789	0.00989620	0.0107130	0.0123970	0.0136768	0.0189454	0.00648963	0.0168071	0.0755206	0.0396512	0.00771858	0.00718353	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 35.4967	 25.0022	-286.000	-0.0539040	 -242176	 145.408	0.999989	0.998884
 102.000	 102.000	 104.065	0.837247	0.0755160	0.0547858	0.0142339	0.00694553	0.0175938	0.0130991	0.0114220	0.0100623	0.00983067	0.00985730	0.00989641	0.0107136	0.0123993	0.0136780	0.0189401	0.00649161	0.0168101	0.0755272	0.0396552	0.00771998	0.00718150	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	1.68457E-7	 0.00000	 0.00000	 37.5833	 25.0018	-286.000	-0.0540526	 -242166	 145.411	0.999990	0.998888
 103.000	 103.000	 105.075	0.837109	0.0755318	0.0547907	0.0142331	0.00694462	0.0175973	0.0131005	0.0114284	0.0100618	0.00982862	0.00985498	0.00990079	0.0107167	0.0124002	0.0136790	0.0189369	0.00649046	0.0168090	0.0755143	0.0396501	0.00772307	0.00717908	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	-1.95370	 0.00000	 0.00000	 41.7333	 25.0013	-286.000	-0.0541559	 -242153	 145.414	0.999991	0.998891
 104.000	 104.000	 106.085	0.837039	0.0755395	0.0547971	0.0142361	0.00694363	0.0175965	0.0130965	0.0114286	0.0100621	0.00982984	0.00985631	0.00989751	0.0107159	0.0123983	0.0136771	0.0189357	0.00648736	0.0168094	0.0755013	0.0396430	0.00772409	0.00718068	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	-1.95370	 0.00000	 0.00000	 43.8733	 25.0033	-286.000	-0.0543723	 -242162	 145.413	0.999996	0.998891
 105.000	 105.000	 107.095	0.837019	0.0755439	0.0548058	0.0142345	0.00694220	0.0175897	0.0130969	0.0114266	0.0100626	0.00983270	0.00986041	0.00989578	0.0107129	0.0123974	0.0136784	0.0189348	0.00648675	0.0168098	0.0755125	0.0396479	0.00772558	0.00718164	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	-3.90720	 0.00000	 0.00000	 48.1167	 25.0013	-286.000	-0.0546534	 -242143	 145.409	0.999988	0.998884
 106.000	 106.000	 108.105	0.836942	0.0755478	0.0548166	0.0142353	0.00694339	0.0175936	0.0130995	0.0114264	0.0100666	0.00983322	0.00986291	0.00989530	0.0107154	0.0123998	0.0136827	0.0189394	0.00648835	0.0168047	0.0755219	0.0396528	0.00772206	0.00717995	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	1.68457E-7	 0.00000	 0.00000	 52.1933	 24.9983	-286.000	-0.0546674	 -242160	 145.418	0.999990	0.998888
 107.000	 107.000	 109.115	0.836825	0.0755469	0.0548251	0.0142413	0.00694621	0.0176000	0.0130985	0.0114290	0.0100662	0.00983225	0.00985885	0.00989261	0.0107177	0.0124017	0.0136827	0.0189436	0.00648834	0.0168024	0.0755137	0.0396509	0.00771969	0.00718155	 0.00000	 0.00000	 0.00000	-1.95370	-1.95351	1.68457E-7	 0.00000	 0.00000	 54.2567	 25.0011	-286.000	-0.0545435	 -242149	 145.414	0.999988	0.998871
 108.000	 108.000	 110.125	0.836718	0.0755489	0.0548278	0.0142417	0.00694438	0.0175956	0.0131012	0.0114269	0.0100590	0.00983190	0.00985882	0.00989478	0.0107195	0.0123989	0.0136798	0.0189468	0.00648625	0.0168006	0.0755046	0.0396502	0.00772336	0.00718242	 0.00000	 0.00000	 0.00000	-1.95370	-1.31836E-8	-1.95370	 0.00000	 0.00000	 58.4000	 25.0003	-286.000	-0.0543422	 -242141	 145.420	0.999991	0.998866
